dataset,dataset_display,fraction,seed,scheme,target_FLR,inner_FLR,bias_FLR,target_MMR,inner_MMR,bias_MMR,outer_labelled_size,outer_holdout_size,inner_train_draw_size,inner_train_unique_size,inner_test_size,target_reused,target_source,analysis18_checkpoint_present_and_compatible,threshold,validation_f1,n_train_pairs_total,n_fit_pairs,n_validation_pairs,inner_declared,inner_false_links,inner_missing_matches,inner_n_true_records,train_seconds_this_run,evaluation_seconds,model_path,prediction_path,split_path,analysis,created_at,inner_correct,inner_test_ids_hash,inner_train_draw_hash,model_loaded_from_checkpoint,protocol_version,role
ECOM,Abt-Buy,0.7,44,bootstrap_OOB,0.007434944237918215,0.041666666666666664,0.034231722428748446,0.1723076923076923,0.09090909090909091,-0.08139860139860139,756,325,756,492,264,True,analysis18_cell_prediction_manifest,True,0.1,0.9209621993127147,37794,30235,7559,240,10,24,264,201.15546011924744,7.925100326538086,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p70/seed_44,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p70_seed44_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p70_seed44_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 02:49:32,230,be48214a96a2dbd3c2a4328074778863b044127d0f6a6417721d1c84d0f7b4ac,0fbe18f900e76ec86c5f0e77f7f750fa504a1809989544730617d6786aa23240,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.7,45,bootstrap_OOB,0.029304029304029304,0.0425531914893617,0.013249162185332397,0.16,0.16071428571428573,0.0007142857142857229,756,325,756,476,280,True,analysis18_cell_prediction_manifest,True,0.20000000000000004,0.9073482428115016,37793,30234,7559,235,10,45,280,203.78663778305054,8.523643016815186,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p70/seed_45,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p70_seed45_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p70_seed45_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 02:55:46,225,c32d6d14c9838f8bdc47e26ff9ac149d57455d72b7b00e77d4eb67ec663f8243,4ea8c9dcb3afdf9e320b428b0802c8a129c608b740cd9ab4346e77f3c141df15,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.7,46,bootstrap_OOB,0.02120141342756184,0.021645021645021644,0.0004436082174598052,0.12923076923076923,0.18661971830985916,0.057388949079089924,756,325,756,472,284,True,analysis18_cell_prediction_manifest,True,0.45000000000000007,0.903448275862069,37794,30235,7559,231,5,53,284,200.70524072647095,8.387340068817139,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p70/seed_46,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p70_seed46_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p70_seed46_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 03:01:54,226,dd73ebc5faaf0c19e1477a5e249542ccb5515b3f3515830012015662501f2aab,9651f9a6a3de8d7e30db0019b94d63cb1d826b5cd6c553a5e2a1fd71ec2b1f81,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.7,47,bootstrap_OOB,0.020689655172413793,0.03636363636363636,0.01567398119122257,0.1076923076923077,0.2,0.09230769230769231,756,325,756,481,275,True,analysis18_cell_prediction_manifest,True,0.9000000000000002,0.89198606271777,37797,30237,7560,220,8,55,275,203.09139752388,7.921135187149048,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p70/seed_47,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p70_seed47_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p70_seed47_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 03:08:04,212,6bd076d79c134a21d25daac9865abd7213c852110ebd106457c1cdd1d94d6b3d,cb2615e59e6aba3392ebb95b76a866703ed6a641e5b16b7624f997347b2d0a55,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.7,48,bootstrap_OOB,0.05226480836236934,0.02857142857142857,-0.023693379790940768,0.11692307692307692,0.12186379928315412,0.004940722360077199,756,325,756,477,279,True,analysis18_cell_prediction_manifest,True,0.7000000000000002,0.8858131487889274,37796,30236,7560,245,7,34,279,208.35471105575562,8.038599252700806,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p70/seed_48,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p70_seed48_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p70_seed48_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 03:14:22,238,b7f60775a94a0cd0f45fdfd38f90e64371d476f68f27e3362f22a0d637525c37,99162c495a4a85bc033d9a362a7e01cc29ee2d74520953013e2142c8c729e08f,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.7,49,bootstrap_OOB,0.040293040293040296,0.044444444444444446,0.0041514041514041505,0.16,0.1444866920152091,-0.015513307984790892,756,325,756,493,263,True,analysis18_cell_prediction_manifest,True,0.30000000000000004,0.9163879598662207,37791,30232,7559,225,10,38,263,215.69727635383606,7.902794361114502,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p70/seed_49,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p70_seed49_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p70_seed49_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 03:20:49,215,09adc2736692d27a8bd8de7f4139e5e106c53cd207dfd73df609024f1f292288,52b04eda64fab09411773424c01c3d378ed57d41493d6ba06c02a4ad6f10bf7a,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.7,50,bootstrap_OOB,0.04529616724738676,0.04979253112033195,0.004496363872945185,0.11692307692307692,0.10408921933085502,-0.0128338575922219,756,325,756,487,269,True,analysis18_cell_prediction_manifest,True,0.6000000000000002,0.9054054054054054,37787,30229,7558,241,12,28,269,213.82042574882507,7.799587726593018,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p70/seed_50,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p70_seed50_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p70_seed50_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 03:27:23,229,82cb49da25b669a9ae0ef5570f455751677d32b8a582a5bc00a4fdeb7cc5c7d5,dc924f04a9b2a825f1901b7894c96fa9850baac1bd692ea0df4c076f834a229e,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.7,51,bootstrap_OOB,0.02127659574468085,0.06504065040650407,0.04376405466182322,0.13230769230769232,0.07518796992481203,-0.057119722382880295,756,325,756,490,266,True,analysis18_cell_prediction_manifest,True,0.40000000000000013,0.9144736842105263,37789,30231,7558,246,16,20,266,211.87707424163818,7.868227481842041,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p70/seed_51,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p70_seed51_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p70_seed51_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 03:33:52,230,9f69f9fbd7378a9698654e1fea0bec45c0a356fa4f2e0368cf74f2d3027295ad,0d0d730538c66887274f47948546817379bc3166f63cb4e10b5724c5146c53e5,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,42,SRSWOR_65_35,0.04040404040404041,0.019762845849802372,-0.020641194554238036,0.08755760368663594,0.16501650165016502,0.07745889796352907,864,217,561,561,303,True,analysis18_cell_prediction_manifest,True,0.6500000000000001,0.8256880733944955,28046,22436,5610,253,5,50,303,157.61429929733276,9.00588083267212,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p80/seed_42,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed42_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed42_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 03:36:49,248,6ce084b02f97f92ccf03ce60a8be8109442b2f1d7dda54b7a5abb64373796345,7639527ea44870a68a41d3a1e93ce43f20650c5b285332beae7ab2e068f18511,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,43,SRSWOR_65_35,0.0374331550802139,0.03816793893129771,0.0007347838510838103,0.1382488479262673,0.1353135313531353,-0.0029353165731319797,864,217,561,561,303,True,analysis18_cell_prediction_manifest,True,0.7000000000000002,0.8240740740740741,28043,22434,5609,262,10,41,303,160.68360567092896,9.221108198165894,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p80/seed_43,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed43_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed43_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 03:44:20,252,f6243f20db00fa9fcf9258fcaa35ff270493f6562429b7d3305e3d9d6b9d8532,3e82e88d171663fa2e7d4c698c622924936403f3955476c9f6d222922d2b9ccc,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,44,SRSWOR_65_35,0.03910614525139665,0.03745318352059925,-0.0016529617307973962,0.17511520737327188,0.1188118811881188,-0.056303326185153074,864,217,561,561,303,True,analysis18_cell_prediction_manifest,True,0.9000000000000002,0.8518518518518519,28045,22436,5609,267,10,36,303,158.36368227005005,8.912277698516846,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p80/seed_44,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed44_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed44_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 03:51:47,257,e860679427a54a530b7be7e4814e6d8658a728a477304ece6464cf52d7a05ac4,fe2fb66a5629c05235fe519f390f56d21b8a22ac67c10bd589cb865ad9a8fa84,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,45,SRSWOR_65_35,0.022988505747126436,0.06273062730627306,0.03974212155914662,0.19815668202764977,0.10561056105610561,-0.09254612097154416,864,217,561,561,303,True,analysis18_cell_prediction_manifest,True,0.45000000000000007,0.8666666666666667,28046,22436,5610,271,17,32,303,158.5232696533203,8.781063556671143,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p80/seed_45,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed45_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed45_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 03:59:13,254,3da871d544e422ffb632dc2908e851efeca8bf0b87a4286016410a36a0de4549,077ec64b85092f82513926a71ea85f5a35ca46d1f031f470f455c3ee90238877,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,46,SRSWOR_65_35,0.027624309392265192,0.04693140794223827,0.019307098549973076,0.16589861751152074,0.0858085808580858,-0.08009003665343493,864,217,561,561,303,True,analysis18_cell_prediction_manifest,True,0.30000000000000004,0.875,28045,22436,5609,277,13,26,303,156.22784185409546,8.777984380722046,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p80/seed_46,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed46_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed46_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 04:06:35,264,da3e6598f429a201182cfa26369e828247d933f726be2c50e419029fab9235a7,28e7daf2020c5f786be3aa07461fd2671dccc8c02f78492ba114d6da26ef960e,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,47,SRSWOR_65_35,0.027932960893854747,0.026615969581749048,-0.001316991312105699,0.17511520737327188,0.132013201320132,-0.04310200605313988,864,217,561,561,303,True,analysis18_cell_prediction_manifest,True,0.25000000000000006,0.8767123287671232,28043,22434,5609,263,7,40,303,158.09345746040344,8.873677492141724,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p80/seed_47,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed47_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed47_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 04:13:57,256,25e839750dad21bee0a484af74f0dee8840ee5fe4a0aa620adebf80940844579,664d7831805e4061f0cf698bba91db2c19c80d354eaa64c14cb856dc6ca1ed66,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,48,SRSWOR_65_35,0.03763440860215054,0.030303030303030304,-0.007331378299120235,0.14285714285714285,0.12871287128712872,-0.014144271570014133,864,217,561,561,303,True,analysis18_cell_prediction_manifest,True,0.45000000000000007,0.867579908675799,28042,22433,5609,264,8,39,303,162.81958556175232,8.935526609420776,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p80/seed_48,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed48_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed48_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 04:21:22,256,b5a576da39487ae99516c03cbe8d091679bf0c94bf58b907aa9b6d95e8bf7722,99936178a45e298ac69d39924bd450f7e99167cf73f1c132e7743e26c38c90e5,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,49,SRSWOR_65_35,0.026881720430107527,0.027237354085603113,0.0003556336554955859,0.14285714285714285,0.15181518151815182,0.008958038661008971,864,217,561,561,303,True,analysis18_cell_prediction_manifest,True,0.3500000000000001,0.8230088495575221,28042,22433,5609,257,7,46,303,156.1299135684967,9.126059532165527,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p80/seed_49,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed49_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed49_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 04:28:42,250,94313a4f893755f09d3d6bb02134e0c46f9a04a0edcd26da524b8c52d284b9d4,02cced174ab93d3f52e5b8451415c7ba38b58e43c817e6eb8ce40fb6be6f3d35,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,50,SRSWOR_65_35,0.030927835051546393,0.03861003861003861,0.007682203558492216,0.10599078341013825,0.14521452145214522,0.039223738042006975,864,217,561,561,303,True,analysis18_cell_prediction_manifest,True,0.25000000000000006,0.8288288288288288,28039,22431,5608,259,10,44,303,160.00507307052612,8.941184997558594,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p80/seed_50,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed50_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed50_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 04:36:08,249,eef054a9d340b8bf8777ddcb256216c852d154ebbbb8b134f8c8227a0eee341d,5e16843dab41dc65c917de0ea6d30912c20def0c5f38934c3359c75a63a9e60d,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,51,SRSWOR_65_35,0.02617801047120419,0.026923076923076925,0.0007450664518727362,0.11981566820276497,0.1419141914191419,0.02209852321637694,864,217,561,561,303,True,analysis18_cell_prediction_manifest,True,0.30000000000000004,0.8558558558558559,28043,22434,5609,260,7,43,303,152.81990599632263,9.00961971282959,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/SRSWOR_65_35/ECOM/f_0p80/seed_51,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed51_SRSWOR_65_35.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed51_SRSWOR_65_35.json,analysis22_section332_bias,2026-09-25 04:43:20,253,3ac6acdbb12019273ac635fd690b5a69eddb33609ad60887c98fbaeb20d6bc03,5f80dd4ffaf4bc33f5c62506ec80c8fb320cf822d19129b4d669774f406b2db3,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,42,bootstrap_OOB,0.04040404040404041,0.03125,-0.009154040404040407,0.08755760368663594,0.12727272727272726,0.03971512358609132,864,217,864,534,330,True,analysis18_cell_prediction_manifest,True,0.6500000000000001,0.9391304347826087,43196,34556,8640,288,9,42,330,248.06815767288208,10.083892345428467,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p80/seed_42,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed42_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed42_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 03:41:20,279,15a195ac3fa227194df742dae8af3eda3b1b0d214097418dddfac97ad802c399,a9f055f29eb4df010905fb15d6947deea56f968d5e59da52c19fc36cdaf9191f,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,43,bootstrap_OOB,0.0374331550802139,0.04460966542750929,0.007176510347295391,0.1382488479262673,0.14057507987220447,0.002326231945937174,864,217,864,551,313,True,analysis18_cell_prediction_manifest,True,0.40000000000000013,0.9266862170087976,43190,34552,8638,269,12,44,313,246.8912422657013,9.418118238449097,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p80/seed_43,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed43_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed43_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 03:48:50,257,4739433f94d31da959a2b652517afc0803c2f01cb8cf5e571e2b52a004ba742a,4a1ffbcc3a725d892e03ae2e369ef607677c80fe3656eab1d681024203c97849,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,44,bootstrap_OOB,0.03910614525139665,0.03787878787878788,-0.0012273573726087686,0.17511520737327188,0.13442622950819672,-0.040688977865075165,864,217,864,559,305,True,analysis18_cell_prediction_manifest,True,0.3500000000000001,0.9418604651162791,43194,34555,8639,264,10,41,305,246.42097568511963,9.379261016845703,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p80/seed_44,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed44_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed44_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 03:56:16,254,206461694a9a86c1e69547cd26d976c8522f6792284ff903598242868815150f,36a9acb29c3dfbcc3f3f677090a272b71dedfa26067d695152ae4bd3afff4daa,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,45,bootstrap_OOB,0.022988505747126436,0.04332129963898917,0.02033279389186273,0.19815668202764977,0.134375,-0.06378168202764978,864,217,864,544,320,True,analysis18_cell_prediction_manifest,True,0.5500000000000002,0.9134328358208955,43192,34553,8639,277,12,43,320,244.5444176197052,9.223166227340698,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p80/seed_45,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed45_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed45_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 04:03:40,265,40bbd1cbd264ba534a2e199e6dbf12416e993f60bf5a881f815000d95ae64311,fd9033fa4ca368879e73d19020dadd713f4fec32b672e16e92bc994fd35bce0d,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,46,bootstrap_OOB,0.027624309392265192,0.02142857142857143,-0.0061957379636937635,0.16589861751152074,0.125,-0.04089861751152074,864,217,864,544,320,True,analysis18_cell_prediction_manifest,True,0.5000000000000001,0.8922155688622755,43186,34548,8638,280,6,40,320,242.65206265449524,9.535753726959229,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p80/seed_46,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed46_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed46_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 04:11:00,274,1b5e147f772af515002536f816784e55769554c4fdf0d8d761499d71a4026bb0,2fb9687425ad80911ab7f3e18de4c6ba203860126d457da676f20edf9549f7b9,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,47,bootstrap_OOB,0.027932960893854747,0.01509433962264151,-0.012838621271213237,0.17511520737327188,0.15873015873015872,-0.01638504864311316,864,217,864,549,315,True,analysis18_cell_prediction_manifest,True,0.9000000000000002,0.8923076923076924,43193,34554,8639,265,4,50,315,240.89365410804749,9.390320539474487,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p80/seed_47,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed47_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed47_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 04:18:20,261,149602758593fed6ab4a6a4d2a50e658d5baa00836230e4fb6c2755098a92808,f855383d01e98fbde28c127252c2b15a1e6e73be2fbef9a410bbc3d033570d82,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,48,bootstrap_OOB,0.03763440860215054,0.03597122302158273,-0.0016631855805678067,0.14285714285714285,0.12852664576802508,-0.014330497089117766,864,217,864,545,319,True,analysis18_cell_prediction_manifest,True,0.30000000000000004,0.9341317365269461,43189,34551,8638,278,10,41,319,242.85627222061157,9.47135615348816,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p80/seed_48,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed48_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed48_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 04:25:47,268,3bc4b563c4f8d064b134554b4b04d533252d20996f8708660971004fe919784a,d00d8bb5d1fab7602d6d039bb350f9117ac333ddb70709835795e9ae39e1f7c3,False,analysis22-v2-seeded-2026-07-28,inner
ECOM,Abt-Buy,0.8,49,bootstrap_OOB,0.026881720430107527,0.046511627906976744,0.019629907476869216,0.14285714285714285,0.14285714285714285,0.0,864,217,864,563,301,True,analysis18_cell_prediction_manifest,True,0.45000000000000007,0.9376854599406528,43189,34551,8638,258,12,43,301,244.68744659423828,9.050066232681274,/home/ahmeda/ER_Transformer_Reproducible_RUN/models/analysis22_section332_bias/cross_encoder/bootstrap_OOB/ECOM/f_0p80/seed_49,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/predictions/inner_ECOM_f0p80_seed49_bootstrap_OOB.csv,/home/ahmeda/ER_Transformer_Reproducible_RUN/results/analysis22_section332_bias/splits/split_ECOM_f0p80_seed49_bootstrap_OOB.json,analysis22_section332_bias,2026-09-25 04:33:09,246,c8528512d66e0a22edc21330c7328032e33422c4d69718797312fd9d2dea20fe,6b12ade8244a571f6a7e5e0310a5a785278a758845dc696bd82843862e52c884,False,analysis22-v2-seeded-2026-07-28,inner
